Timestamp,Location,Occupancy Level
2025-03-22 01:30:37,Open Space,1%
2025-03-22 01:30:37,Chandler Lounge,0%
2025-03-22 01:30:37,San Luis Lounge,3%
2025-03-22 02:00:37,Lower Exercise Room,0%
2025-03-22 02:00:37,Upper Exercise Room,0%
2025-03-22 02:00:37,Track Exercise Room,9%
2025-03-22 02:00:37,Open Space,1%
2025-03-22 02:00:37,Chandler Lounge,0%
2025-03-22 02:00:37,San Luis Lounge,1%
2025-03-22 02:45:36,Lower Exercise Room,1%
2025-03-22 02:45:36,Upper Exercise Room,0%
2025-03-22 02:45:36,Track Exercise Room,9%
2025-03-22 02:45:36,Open Space,1%
2025-03-22 02:45:36,Chandler Lounge,0%
2025-03-22 02:45:36,San Luis Lounge,0%
2025-03-22 03:00:37,Lower Exercise Room,1%
2025-03-22 03:00:37,Upper Exercise Room,1%
2025-03-22 03:00:37,Track Exercise Room,9%
2025-03-22 03:00:37,Open Space,0%
2025-03-22 03:00:37,Chandler Lounge,0%
2025-03-22 03:00:37,San Luis Lounge,0%
2025-03-22 03:15:37,Lower Exercise Room,0%
2025-03-22 03:15:37,Upper Exercise Room,0%
2025-03-22 03:15:37,Track Exercise Room,11%
2025-03-22 03:15:37,Open Space,0%
2025-03-22 03:15:37,Chandler Lounge,0%
2025-03-22 03:15:37,San Luis Lounge,0%
2025-03-22 03:30:37,Lower Exercise Room,1%
2025-03-22 03:30:37,Upper Exercise Room,1%
2025-03-22 03:30:37,Track Exercise Room,9%
2025-03-22 03:30:37,Open Space,1%
2025-03-22 03:30:37,Chandler Lounge,0%
2025-03-22 03:30:37,San Luis Lounge,0%
2025-03-22 03:45:37,Lower Exercise Room,0%
2025-03-22 03:45:37,Upper Exercise Room,0%
2025-03-22 03:45:37,Track Exercise Room,9%
2025-03-22 03:45:37,Open Space,1%
2025-03-22 03:45:37,Chandler Lounge,0%
2025-03-22 03:45:37,San Luis Lounge,0%
2025-03-22 04:15:36,Lower Exercise Room,0%
2025-03-22 04:15:36,Upper Exercise Room,0%
2025-03-22 04:15:36,Track Exercise Room,9%
2025-03-22 04:15:36,Open Space,0%
2025-03-22 04:15:36,Chandler Lounge,0%
2025-03-22 04:15:36,San Luis Lounge,0%
2025-03-22 04:30:37,Lower Exercise Room,0%
2025-03-22 04:30:37,Upper Exercise Room,0%
2025-03-22 04:30:37,Track Exercise Room,9%
2025-03-22 04:30:37,Open Space,0%
2025-03-22 04:30:37,Chandler Lounge,0%
2025-03-22 04:30:37,San Luis Lounge,0%
2025-03-22 04:45:37,Lower Exercise Room,0%
2025-03-22 04:45:37,Upper Exercise Room,0%
2025-03-22 04:45:37,Track Exercise Room,9%
2025-03-22 04:45:37,Open Space,1%
2025-03-22 04:45:37,Chandler Lounge,0%
2025-03-22 04:45:37,San Luis Lounge,0%
2025-03-22 05:00:37,Lower Exercise Room,0%
2025-03-22 05:00:37,Upper Exercise Room,0%
2025-03-22 05:00:37,Track Exercise Room,9%
2025-03-22 05:00:37,Open Space,0%
2025-03-22 05:00:37,Chandler Lounge,0%
2025-03-22 05:00:37,San Luis Lounge,0%
2025-03-22 05:15:37,Lower Exercise Room,0%
2025-03-22 05:15:37,Upper Exercise Room,1%
2025-03-22 05:15:37,Track Exercise Room,9%
2025-03-22 05:15:37,Open Space,0%
2025-03-22 05:15:37,Chandler Lounge,0%
2025-03-22 05:15:37,San Luis Lounge,0%
2025-03-22 05:30:37,Lower Exercise Room,1%
2025-03-22 05:30:37,Upper Exercise Room,0%
2025-03-22 05:30:37,Track Exercise Room,9%
2025-03-22 05:30:37,Open Space,1%
2025-03-22 05:30:37,Chandler Lounge,0%
2025-03-22 05:30:37,San Luis Lounge,0%
2025-03-22 05:45:37,Lower Exercise Room,1%
2025-03-22 05:45:37,Upper Exercise Room,0%
2025-03-22 05:45:37,Track Exercise Room,9%
2025-03-22 05:45:37,Open Space,0%
2025-03-22 05:45:37,Chandler Lounge,0%
2025-03-22 05:45:37,San Luis Lounge,0%
2025-03-22 06:00:37,Lower Exercise Room,0%
2025-03-22 06:00:37,Upper Exercise Room,0%
2025-03-22 06:00:37,Track Exercise Room,9%
2025-03-22 06:00:37,Open Space,1%
2025-03-22 06:00:37,Chandler Lounge,0%
2025-03-22 06:00:37,San Luis Lounge,0%
2025-03-22 06:15:37,Lower Exercise Room,0%
2025-03-22 06:15:37,Upper Exercise Room,0%
2025-03-22 06:15:37,Track Exercise Room,9%
2025-03-22 06:15:37,Open Space,0%
2025-03-22 06:15:37,Chandler Lounge,0%
2025-03-22 06:15:37,San Luis Lounge,0%
2025-03-22 06:30:37,Lower Exercise Room,1%
2025-03-22 06:30:37,Upper Exercise Room,0%
2025-03-22 06:30:37,Track Exercise Room,9%
2025-03-22 06:30:37,Open Space,0%
2025-03-22 06:30:37,Chandler Lounge,0%
2025-03-22 06:30:37,San Luis Lounge,0%
2025-03-22 07:00:37,Lower Exercise Room,0%
2025-03-22 07:00:37,Upper Exercise Room,0%
2025-03-22 07:00:37,Track Exercise Room,9%
2025-03-22 07:00:37,Open Space,0%
2025-03-22 07:00:37,Chandler Lounge,0%
2025-03-22 07:00:37,San Luis Lounge,0%
2025-03-22 07:15:37,Lower Exercise Room,0%
2025-03-22 07:15:37,Upper Exercise Room,0%
2025-03-22 07:15:37,Track Exercise Room,7%
2025-03-22 07:15:37,Open Space,1%
2025-03-22 07:15:37,Chandler Lounge,0%
2025-03-22 07:15:37,San Luis Lounge,0%
2025-03-22 07:30:37,Lower Exercise Room,0%
2025-03-22 07:30:37,Upper Exercise Room,0%
2025-03-22 07:30:37,Track Exercise Room,9%
2025-03-22 07:30:37,Open Space,0%
2025-03-22 07:30:37,Chandler Lounge,0%
2025-03-22 07:30:37,San Luis Lounge,0%
2025-03-22 08:15:37,Lower Exercise Room,7%
2025-03-22 08:15:37,Upper Exercise Room,13%
2025-03-22 08:15:37,Track Exercise Room,13%
2025-03-22 08:15:37,Open Space,1%
2025-03-22 08:15:37,Chandler Lounge,0%
2025-03-22 08:15:37,San Luis Lounge,0%
2025-03-22 08:45:37,Lower Exercise Room,15%
2025-03-22 08:45:37,Upper Exercise Room,20%
2025-03-22 08:45:37,Track Exercise Room,20%
2025-03-22 08:45:37,Open Space,0%
2025-03-22 08:45:37,Chandler Lounge,0%
2025-03-22 08:45:37,San Luis Lounge,0%
2025-03-22 09:00:37,Lower Exercise Room,12%
2025-03-22 09:00:37,Upper Exercise Room,28%
2025-03-22 09:00:37,Track Exercise Room,29%
2025-03-22 09:00:37,Open Space,1%
2025-03-22 09:00:37,Chandler Lounge,0%
2025-03-22 09:00:37,San Luis Lounge,0%
2025-03-22 09:15:37,Lower Exercise Room,9%
2025-03-22 09:15:37,Upper Exercise Room,32%
2025-03-22 09:15:37,Track Exercise Room,27%
2025-03-22 09:15:37,Open Space,1%
2025-03-22 09:15:37,Chandler Lounge,0%
2025-03-22 09:15:37,San Luis Lounge,0%
2025-03-22 09:30:37,Lower Exercise Room,13%
2025-03-22 09:30:37,Upper Exercise Room,30%
2025-03-22 09:30:37,Track Exercise Room,27%
2025-03-22 09:30:37,Open Space,0%
2025-03-22 09:30:37,Chandler Lounge,0%
2025-03-22 09:30:37,San Luis Lounge,0%
2025-03-22 09:45:37,Lower Exercise Room,15%
2025-03-22 09:45:37,Upper Exercise Room,27%
2025-03-22 09:45:37,Track Exercise Room,29%
2025-03-22 09:45:37,Open Space,1%
2025-03-22 09:45:37,Chandler Lounge,0%
2025-03-22 09:45:37,San Luis Lounge,0%
2025-03-22 10:00:37,Lower Exercise Room,12%
2025-03-22 10:00:37,Upper Exercise Room,22%
2025-03-22 10:00:37,Track Exercise Room,31%
2025-03-22 10:00:37,Open Space,1%
2025-03-22 10:00:37,Chandler Lounge,0%
2025-03-22 10:00:37,San Luis Lounge,0%
2025-03-22 10:15:37,Lower Exercise Room,16%
2025-03-22 10:15:37,Upper Exercise Room,20%
2025-03-22 10:15:37,Track Exercise Room,27%
2025-03-22 10:15:37,Open Space,2%
2025-03-22 10:15:37,Chandler Lounge,0%
2025-03-22 10:15:37,San Luis Lounge,0%
2025-03-22 10:30:37,Lower Exercise Room,16%
2025-03-22 10:30:37,Upper Exercise Room,21%
2025-03-22 10:30:37,Track Exercise Room,31%
2025-03-22 10:30:37,Open Space,3%
2025-03-22 10:30:37,Chandler Lounge,0%
2025-03-22 10:30:37,San Luis Lounge,0%
2025-03-22 10:45:37,Lower Exercise Room,14%
2025-03-22 10:45:37,Upper Exercise Room,22%
2025-03-22 10:45:37,Track Exercise Room,24%
2025-03-22 10:45:37,Open Space,2%
2025-03-22 10:45:37,Chandler Lounge,0%
2025-03-22 10:45:37,San Luis Lounge,0%
2025-03-22 11:00:37,Lower Exercise Room,19%
2025-03-22 11:00:37,Upper Exercise Room,32%
2025-03-22 11:00:37,Track Exercise Room,27%
2025-03-22 11:00:37,Open Space,2%
2025-03-22 11:00:37,Chandler Lounge,0%
2025-03-22 11:00:37,San Luis Lounge,0%
2025-03-22 11:15:37,Lower Exercise Room,15%
2025-03-22 11:15:37,Upper Exercise Room,23%
2025-03-22 11:15:37,Track Exercise Room,16%
2025-03-22 11:15:37,Open Space,2%
2025-03-22 11:15:37,Chandler Lounge,0%
2025-03-22 11:15:37,San Luis Lounge,0%
2025-03-22 11:30:37,Lower Exercise Room,14%
2025-03-22 11:30:37,Upper Exercise Room,20%
2025-03-22 11:30:37,Track Exercise Room,22%
2025-03-22 11:30:37,Open Space,2%
2025-03-22 11:30:37,Chandler Lounge,0%
2025-03-22 11:30:37,San Luis Lounge,0%
2025-03-22 12:00:37,Lower Exercise Room,15%
2025-03-22 12:00:37,Upper Exercise Room,17%
2025-03-22 12:00:37,Track Exercise Room,22%
2025-03-22 12:00:37,Open Space,3%
2025-03-22 12:00:37,Chandler Lounge,0%
2025-03-22 12:00:37,San Luis Lounge,0%
2025-03-22 12:15:36,Lower Exercise Room,19%
2025-03-22 12:15:36,Upper Exercise Room,18%
2025-03-22 12:15:36,Track Exercise Room,22%
2025-03-22 12:15:36,Open Space,3%
2025-03-22 12:15:36,Chandler Lounge,0%
2025-03-22 12:15:36,San Luis Lounge,0%
2025-03-22 12:30:37,Lower Exercise Room,16%
2025-03-22 12:30:37,Upper Exercise Room,16%
2025-03-22 12:30:37,Track Exercise Room,36%
2025-03-22 12:30:37,Open Space,4%
2025-03-22 12:30:37,Chandler Lounge,0%
2025-03-22 12:30:37,San Luis Lounge,0%
2025-03-22 12:45:36,Lower Exercise Room,11%
2025-03-22 12:45:36,Upper Exercise Room,16%
2025-03-22 12:45:36,Track Exercise Room,29%
2025-03-22 12:45:36,Open Space,3%
2025-03-22 12:45:36,Chandler Lounge,0%
2025-03-22 12:45:36,San Luis Lounge,0%
2025-03-22 13:00:37,Lower Exercise Room,14%
2025-03-22 13:00:37,Upper Exercise Room,19%
2025-03-22 13:00:37,Track Exercise Room,29%
2025-03-22 13:00:37,Open Space,3%
2025-03-22 13:00:37,Chandler Lounge,0%
2025-03-22 13:00:37,San Luis Lounge,0%
2025-03-22 13:15:37,Lower Exercise Room,15%
2025-03-22 13:15:37,Upper Exercise Room,23%
2025-03-22 13:15:37,Track Exercise Room,24%
2025-03-22 13:15:37,Open Space,3%
2025-03-22 13:15:37,Chandler Lounge,0%
2025-03-22 13:15:37,San Luis Lounge,0%
2025-03-22 13:30:37,Lower Exercise Room,11%
2025-03-22 13:30:37,Upper Exercise Room,21%
2025-03-22 13:30:37,Track Exercise Room,22%
2025-03-22 13:30:37,Open Space,3%
2025-03-22 13:30:37,Chandler Lounge,0%
2025-03-22 13:30:37,San Luis Lounge,0%
2025-03-22 13:45:37,Lower Exercise Room,9%
2025-03-22 13:45:37,Upper Exercise Room,23%
2025-03-22 13:45:37,Track Exercise Room,20%
2025-03-22 13:45:37,Open Space,3%
2025-03-22 13:45:37,Chandler Lounge,0%
2025-03-22 13:45:37,San Luis Lounge,0%
2025-03-22 14:00:37,Lower Exercise Room,6%
2025-03-22 14:00:37,Upper Exercise Room,26%
2025-03-22 14:00:37,Track Exercise Room,27%
2025-03-22 14:00:37,Open Space,4%
2025-03-22 14:00:37,Chandler Lounge,0%
2025-03-22 14:00:37,San Luis Lounge,3%
2025-03-22 14:15:37,Lower Exercise Room,6%
2025-03-22 14:15:37,Upper Exercise Room,20%
2025-03-22 14:15:37,Track Exercise Room,22%
2025-03-22 14:15:37,Open Space,3%
2025-03-22 14:15:37,Chandler Lounge,0%
2025-03-22 14:15:37,San Luis Lounge,0%
2025-03-22 14:45:37,Lower Exercise Room,4%
2025-03-22 14:45:37,Upper Exercise Room,16%
2025-03-22 14:45:37,Track Exercise Room,22%
2025-03-22 14:45:37,Open Space,3%
2025-03-22 14:45:37,Chandler Lounge,0%
2025-03-22 14:45:37,San Luis Lounge,0%
2025-03-22 15:15:36,Lower Exercise Room,9%
2025-03-22 15:15:36,Upper Exercise Room,16%
2025-03-22 15:15:36,Track Exercise Room,22%
2025-03-22 15:15:36,Open Space,4%
2025-03-22 15:15:36,Chandler Lounge,0%
2025-03-22 15:15:36,San Luis Lounge,0%
2025-03-22 15:30:37,Lower Exercise Room,13%
2025-03-22 15:30:37,Upper Exercise Room,22%
2025-03-22 15:30:37,Track Exercise Room,24%
2025-03-22 15:30:37,Open Space,3%
2025-03-22 15:30:37,Chandler Lounge,0%
2025-03-22 15:30:37,San Luis Lounge,0%
2025-03-22 15:45:37,Lower Exercise Room,20%
2025-03-22 15:45:37,Upper Exercise Room,23%
2025-03-22 15:45:37,Track Exercise Room,29%
2025-03-22 15:45:37,Open Space,4%
2025-03-22 15:45:37,Chandler Lounge,0%
2025-03-22 15:45:37,San Luis Lounge,0%
2025-03-22 16:00:37,Lower Exercise Room,18%
2025-03-22 16:00:37,Upper Exercise Room,33%
2025-03-22 16:00:37,Track Exercise Room,29%
2025-03-22 16:00:37,Open Space,4%
2025-03-22 16:00:37,Chandler Lounge,0%
2025-03-22 16:00:37,San Luis Lounge,0%
2025-03-22 16:30:37,Lower Exercise Room,13%
2025-03-22 16:30:37,Upper Exercise Room,28%
2025-03-22 16:30:37,Track Exercise Room,31%
2025-03-22 16:30:37,Open Space,3%
2025-03-22 16:30:37,Chandler Lounge,0%
2025-03-22 16:30:37,San Luis Lounge,0%
2025-03-22 16:45:37,Lower Exercise Room,7%
2025-03-22 16:45:37,Upper Exercise Room,19%
2025-03-22 16:45:37,Track Exercise Room,22%
2025-03-22 16:45:37,Open Space,3%
2025-03-22 16:45:37,Chandler Lounge,0%
2025-03-22 16:45:37,San Luis Lounge,0%
2025-03-22 17:15:37,Lower Exercise Room,12%
2025-03-22 17:15:37,Upper Exercise Room,23%
2025-03-22 17:15:37,Track Exercise Room,27%
2025-03-22 17:15:37,Open Space,1%
2025-03-22 17:15:37,Chandler Lounge,0%
2025-03-22 17:15:37,San Luis Lounge,0%
2025-03-22 17:30:37,Lower Exercise Room,7%
2025-03-22 17:30:37,Upper Exercise Room,21%
2025-03-22 17:30:37,Track Exercise Room,18%
2025-03-22 17:30:37,Open Space,3%
2025-03-22 17:30:37,Chandler Lounge,0%
2025-03-22 17:30:37,San Luis Lounge,0%
2025-03-22 17:45:37,Lower Exercise Room,12%
2025-03-22 17:45:37,Upper Exercise Room,21%
2025-03-22 17:45:37,Track Exercise Room,20%
2025-03-22 17:45:37,Open Space,1%
2025-03-22 17:45:37,Chandler Lounge,0%
2025-03-22 17:45:37,San Luis Lounge,0%
2025-03-22 18:45:37,Lower Exercise Room,8%
2025-03-22 18:45:37,Upper Exercise Room,11%
2025-03-22 18:45:37,Track Exercise Room,29%
2025-03-22 18:45:37,Open Space,2%
2025-03-22 18:45:37,Chandler Lounge,0%
2025-03-22 18:45:37,San Luis Lounge,0%
2025-03-22 19:00:37,Lower Exercise Room,13%
2025-03-22 19:00:37,Upper Exercise Room,16%
2025-03-22 19:00:37,Track Exercise Room,24%
2025-03-22 19:00:37,Open Space,1%
2025-03-22 19:00:37,Chandler Lounge,0%
2025-03-22 19:00:37,San Luis Lounge,0%
2025-03-22 19:15:37,Lower Exercise Room,13%
2025-03-22 19:15:37,Upper Exercise Room,21%
2025-03-22 19:15:37,Track Exercise Room,16%
2025-03-22 19:15:37,Open Space,1%
2025-03-22 19:15:37,Chandler Lounge,0%
2025-03-22 19:15:37,San Luis Lounge,0%
2025-03-22 20:15:37,Lower Exercise Room,8%
2025-03-22 20:15:37,Upper Exercise Room,14%
2025-03-22 20:15:37,Track Exercise Room,20%
2025-03-22 20:15:37,Open Space,2%
2025-03-22 20:15:37,Chandler Lounge,0%
2025-03-22 20:15:37,San Luis Lounge,0%
2025-03-22 20:45:37,Lower Exercise Room,9%
2025-03-22 20:45:37,Upper Exercise Room,13%
2025-03-22 20:45:37,Track Exercise Room,27%
2025-03-22 20:45:37,Open Space,2%
2025-03-22 20:45:37,Chandler Lounge,0%
2025-03-22 20:45:37,San Luis Lounge,0%
2025-03-22 21:00:37,Lower Exercise Room,8%
2025-03-22 21:00:37,Upper Exercise Room,18%
2025-03-22 21:00:37,Track Exercise Room,20%
2025-03-22 21:00:37,Open Space,1%
2025-03-22 21:00:37,Chandler Lounge,0%
2025-03-22 21:00:37,San Luis Lounge,1%
2025-03-22 21:15:37,Lower Exercise Room,2%
2025-03-22 21:15:37,Upper Exercise Room,22%
2025-03-22 21:15:37,Track Exercise Room,22%
2025-03-22 21:15:37,Open Space,3%
2025-03-22 21:15:37,Chandler Lounge,0%
2025-03-22 21:15:37,San Luis Lounge,1%
2025-03-22 21:45:37,Lower Exercise Room,6%
2025-03-22 21:45:37,Upper Exercise Room,19%
2025-03-22 21:45:37,Track Exercise Room,22%
2025-03-22 21:45:37,Open Space,1%
2025-03-22 21:45:37,Chandler Lounge,0%
2025-03-22 21:45:37,San Luis Lounge,0%
2025-03-22 22:00:37,Lower Exercise Room,4%
2025-03-22 22:00:37,Upper Exercise Room,7%
2025-03-22 22:00:37,Track Exercise Room,9%
2025-03-22 22:00:37,Open Space,1%
2025-03-22 22:00:37,Chandler Lounge,0%
2025-03-22 22:00:37,San Luis Lounge,0%
2025-03-22 22:15:37,Lower Exercise Room,0%
2025-03-22 22:15:37,Upper Exercise Room,0%
2025-03-22 22:15:37,Track Exercise Room,7%
2025-03-22 22:15:37,Open Space,0%
2025-03-22 22:15:37,Chandler Lounge,0%
2025-03-22 22:15:37,San Luis Lounge,0%
2025-03-22 22:30:37,Lower Exercise Room,0%
2025-03-22 22:30:37,Upper Exercise Room,0%
2025-03-22 22:30:37,Track Exercise Room,7%
2025-03-22 22:30:37,Open Space,0%
2025-03-22 22:30:37,Chandler Lounge,0%
2025-03-22 22:30:37,San Luis Lounge,0%
2025-03-22 22:45:37,Lower Exercise Room,0%
2025-03-22 22:45:37,Upper Exercise Room,0%
2025-03-22 22:45:37,Track Exercise Room,7%
2025-03-22 22:45:37,Open Space,0%
2025-03-22 22:45:37,Chandler Lounge,0%
2025-03-22 22:45:37,San Luis Lounge,0%
2025-03-22 23:00:37,Lower Exercise Room,0%
2025-03-22 23:00:37,Upper Exercise Room,0%
2025-03-22 23:00:37,Track Exercise Room,7%
2025-03-22 23:00:37,Open Space,0%
2025-03-22 23:00:37,Chandler Lounge,0%
2025-03-22 23:00:37,San Luis Lounge,0%
2025-03-22 23:15:37,Lower Exercise Room,0%
2025-03-22 23:15:37,Upper Exercise Room,0%
2025-03-22 23:15:37,Track Exercise Room,7%
2025-03-22 23:15:37,Open Space,0%
2025-03-22 23:15:37,Chandler Lounge,0%
2025-03-22 23:15:37,San Luis Lounge,0%
2025-03-22 23:30:37,Lower Exercise Room,0%
2025-03-22 23:30:37,Upper Exercise Room,0%
2025-03-22 23:30:37,Track Exercise Room,7%
2025-03-22 23:30:37,Open Space,0%
2025-03-22 23:30:37,Chandler Lounge,0%
2025-03-22 23:30:37,San Luis Lounge,0%
2025-03-22 23:45:37,Lower Exercise Room,0%
2025-03-22 23:45:37,Upper Exercise Room,0%
2025-03-22 23:45:37,Track Exercise Room,7%
2025-03-22 23:45:37,Open Space,0%
2025-03-22 23:45:37,Chandler Lounge,0%
2025-03-22 23:45:37,San Luis Lounge,0%
2025-03-23 00:15:37,Lower Exercise Room,0%
2025-03-23 00:15:37,Upper Exercise Room,0%
2025-03-23 00:15:37,Track Exercise Room,7%
2025-03-23 00:15:37,Open Space,0%
2025-03-23 00:15:37,Chandler Lounge,0%
2025-03-23 00:15:37,San Luis Lounge,0%
2025-03-23 00:30:37,Lower Exercise Room,0%
2025-03-23 00:30:37,Upper Exercise Room,0%
2025-03-23 00:30:37,Track Exercise Room,7%
2025-03-23 00:30:37,Open Space,0%
2025-03-23 00:30:37,Chandler Lounge,0%
2025-03-23 00:30:37,San Luis Lounge,0%
2025-03-23 01:00:37,Lower Exercise Room,0%
2025-03-23 01:00:37,Upper Exercise Room,0%
2025-03-23 01:00:37,Track Exercise Room,7%
2025-03-23 01:00:37,Open Space,0%
2025-03-23 01:00:37,Chandler Lounge,0%
2025-03-23 01:00:37,San Luis Lounge,0%
2025-03-23 01:15:37,Lower Exercise Room,0%
2025-03-23 01:15:37,Upper Exercise Room,1%
2025-03-23 01:15:37,Track Exercise Room,7%
2025-03-23 01:15:37,Open Space,0%
2025-03-23 01:15:37,Chandler Lounge,0%
2025-03-23 01:15:37,San Luis Lounge,0%
2025-03-23 01:30:37,Lower Exercise Room,0%
2025-03-23 01:30:37,Upper Exercise Room,1%
2025-03-23 01:30:37,Track Exercise Room,4%
2025-03-23 01:30:37,Open Space,0%
2025-03-23 01:30:37,Chandler Lounge,0%
2025-03-23 01:30:37,San Luis Lounge,0%
2025-03-23 01:45:37,Lower Exercise Room,1%
2025-03-23 01:45:37,Upper Exercise Room,0%
2025-03-23 01:45:37,Track Exercise Room,7%
2025-03-23 01:45:37,Open Space,0%
2025-03-23 01:45:37,Chandler Lounge,0%
2025-03-23 01:45:37,San Luis Lounge,0%
2025-03-23 02:00:37,Lower Exercise Room,0%
2025-03-23 02:00:37,Upper Exercise Room,0%
2025-03-23 02:00:37,Track Exercise Room,7%
2025-03-23 02:00:37,Open Space,0%
2025-03-23 02:00:37,Chandler Lounge,0%
2025-03-23 02:00:37,San Luis Lounge,0%
2025-03-23 02:15:37,Lower Exercise Room,0%
2025-03-23 02:15:37,Upper Exercise Room,1%
2025-03-23 02:15:37,Track Exercise Room,7%
2025-03-23 02:15:37,Open Space,0%
2025-03-23 02:15:37,Chandler Lounge,0%
2025-03-23 02:15:37,San Luis Lounge,0%
2025-03-23 02:30:37,Lower Exercise Room,0%
2025-03-23 02:30:37,Upper Exercise Room,0%
2025-03-23 02:30:37,Track Exercise Room,7%
2025-03-23 02:30:37,Open Space,0%
2025-03-23 02:30:37,Chandler Lounge,0%
2025-03-23 02:30:37,San Luis Lounge,0%
2025-03-23 02:45:37,Lower Exercise Room,0%
2025-03-23 02:45:37,Upper Exercise Room,1%
2025-03-23 02:45:37,Track Exercise Room,4%
2025-03-23 02:45:37,Open Space,0%
2025-03-23 02:45:37,Chandler Lounge,0%
2025-03-23 02:45:37,San Luis Lounge,0%
2025-03-23 03:00:37,Lower Exercise Room,0%
2025-03-23 03:00:37,Upper Exercise Room,0%
2025-03-23 03:00:37,Track Exercise Room,7%
2025-03-23 03:00:37,Open Space,0%
2025-03-23 03:00:37,Chandler Lounge,0%
2025-03-23 03:00:37,San Luis Lounge,0%
2025-03-23 03:15:37,Lower Exercise Room,0%
2025-03-23 03:15:37,Upper Exercise Room,0%
2025-03-23 03:15:37,Track Exercise Room,7%
2025-03-23 03:15:37,Open Space,0%
2025-03-23 03:15:37,Chandler Lounge,0%
2025-03-23 03:15:37,San Luis Lounge,0%
2025-03-23 03:30:36,Lower Exercise Room,0%
2025-03-23 03:30:36,Upper Exercise Room,0%
2025-03-23 03:30:36,Track Exercise Room,7%
2025-03-23 03:30:36,Open Space,0%
2025-03-23 03:30:36,Chandler Lounge,0%
2025-03-23 03:30:36,San Luis Lounge,0%
2025-03-23 03:45:37,Lower Exercise Room,0%
2025-03-23 03:45:37,Upper Exercise Room,1%
2025-03-23 03:45:37,Track Exercise Room,7%
2025-03-23 03:45:37,Open Space,0%
2025-03-23 03:45:37,Chandler Lounge,0%
2025-03-23 03:45:37,San Luis Lounge,0%
2025-03-23 04:00:37,Lower Exercise Room,0%
2025-03-23 04:00:37,Upper Exercise Room,0%
2025-03-23 04:00:37,Track Exercise Room,7%
2025-03-23 04:00:37,Open Space,0%
2025-03-23 04:00:37,Chandler Lounge,0%
2025-03-23 04:00:37,San Luis Lounge,0%
2025-03-23 04:15:37,Lower Exercise Room,0%
2025-03-23 04:15:37,Upper Exercise Room,0%
2025-03-23 04:15:37,Track Exercise Room,4%
2025-03-23 04:15:37,Open Space,1%
2025-03-23 04:15:37,Chandler Lounge,0%
2025-03-23 04:15:37,San Luis Lounge,0%
2025-03-23 04:45:37,Lower Exercise Room,0%
2025-03-23 04:45:37,Upper Exercise Room,0%
2025-03-23 04:45:37,Track Exercise Room,4%
2025-03-23 04:45:37,Open Space,1%
2025-03-23 04:45:37,Chandler Lounge,0%
2025-03-23 04:45:37,San Luis Lounge,0%
2025-03-23 05:00:37,Lower Exercise Room,0%
2025-03-23 05:00:37,Upper Exercise Room,0%
2025-03-23 05:00:37,Track Exercise Room,7%
2025-03-23 05:00:37,Open Space,0%
2025-03-23 05:00:37,Chandler Lounge,0%
2025-03-23 05:00:37,San Luis Lounge,0%
2025-03-23 05:15:37,Lower Exercise Room,0%
2025-03-23 05:15:37,Upper Exercise Room,0%
2025-03-23 05:15:37,Track Exercise Room,7%
2025-03-23 05:15:37,Open Space,0%
2025-03-23 05:15:37,Chandler Lounge,0%
2025-03-23 05:15:37,San Luis Lounge,0%
2025-03-23 05:45:36,Lower Exercise Room,0%
2025-03-23 05:45:36,Upper Exercise Room,1%
2025-03-23 05:45:36,Track Exercise Room,4%
2025-03-23 05:45:36,Open Space,0%
2025-03-23 05:45:36,Chandler Lounge,0%
2025-03-23 05:45:36,San Luis Lounge,0%
2025-03-23 06:00:37,Lower Exercise Room,0%
2025-03-23 06:00:37,Upper Exercise Room,0%
2025-03-23 06:00:37,Track Exercise Room,7%
2025-03-23 06:00:37,Open Space,0%
2025-03-23 06:00:37,Chandler Lounge,0%
2025-03-23 06:00:37,San Luis Lounge,0%
2025-03-23 06:15:37,Lower Exercise Room,0%
2025-03-23 06:15:37,Upper Exercise Room,0%
2025-03-23 06:15:37,Track Exercise Room,7%
2025-03-23 06:15:37,Open Space,1%
2025-03-23 06:15:37,Chandler Lounge,0%
2025-03-23 06:15:37,San Luis Lounge,0%
2025-03-23 06:30:37,Lower Exercise Room,0%
2025-03-23 06:30:37,Upper Exercise Room,0%
2025-03-23 06:30:37,Track Exercise Room,7%
